,Station,Depth_m,PAR_irradiance_Einm2-d1,PAR0+_Einm2-d1,Ratio_of_under_ice_PAR_to_surface_PAR,Ratio_of_openwater_PAR_to_surface_PAR,IceConcentration_percent,Sampled_under_ice_or_in_open_water
8731,409.0,5.8,4.2814424518279015,39.002112000000004,0.1087931108772579,0.34248514466334734,99.57999420166016,IS
8732,409.0,5.9,4.219699278100465,39.002112000000004,0.10722419292009255,0.3375461270252644,99.57999420166016,IS
8733,409.0,6.0,4.158899409637057,39.002112000000004,0.10567924471502248,0.3326825671431706,99.57999420166016,IS
8734,409.0,6.1,4.0989426678285446,39.002112000000004,0.10415572068479112,0.32788645143617007,99.57999420166016,IS
8735,409.0,6.2,4.040103775668429,39.002112000000004,0.1026606016470618,0.32317975580262615,99.57999420166016,IS
8736,409.0,6.3,3.9821807837084866,39.002112000000004,0.10118875598814135,0.3185463257135996,99.57999420166016,IS
8737,409.0,6.4,3.9254878946149865,39.002112000000004,0.0997481677194685,0.3140112951623234,99.57999420166016,IS
8738,409.0,6.5,3.870118484013402,39.002112000000004,0.09834120955185029,0.3095821335390691,99.57999420166016,IS
8739,409.0,6.6,3.8160586753649675,39.002112000000004,0.09696752887706239,0.30525773081878316,99.57999420166016,IS
8740,409.0,6.7,3.7629700267763506,39.002112000000004,0.09561852575551877,0.3010110140413355,99.57999420166016,IS
8741,409.0,6.8,3.7107974965297323,39.002112000000004,0.09429280155585235,0.2968375802582101,99.57999420166016,IS
8742,409.0,6.9,3.6597185952380635,39.002112000000004,0.09299486689148695,0.2927516290642023,99.57999420166016,IS
8743,409.0,7.0,3.6094653390143865,39.002112000000004,0.09171791218806645,0.2887317236418551,99.57999420166016,IS
8744,409.0,7.1,3.5599110444508715,39.002112000000004,0.09045871837113424,0.284767730213652,99.57999420166016,IS
8745,409.0,7.2,3.511031213328894,39.002112000000004,0.08921666293146706,0.2808576890952007,99.57999420166016,IS
8746,409.0,7.3,3.462733199499661,39.002112000000004,0.08798939169454273,0.27699418924920943,99.57999420166016,IS
8747,409.0,7.4,3.415026513748808,39.002112000000004,0.08677714633310778,0.2731779914713287,99.57999420166016,IS
8748,409.0,7.5,3.3679751916387706,39.002112000000004,0.08558155401560426,0.26941421815409583,99.57999420166016,IS
8749,409.0,7.6,3.321517371942426,39.002112000000004,0.0844010428242925,0.2656979208364353,99.57999420166016,IS
8750,409.0,7.7,3.275692536671015,39.002112000000004,0.0832366160123693,0.2620322578002773,99.57999420166016,IS
8751,409.0,7.8,3.2304263889171527,39.002112000000004,0.08208638566664321,0.25841128581799233,99.57999420166016,IS
8752,409.0,7.9,3.185757520214599,39.002112000000004,0.0809513324129334,0.2548380919396043,99.57999420166016,IS
8753,409.0,8.0,3.141720371566399,39.002112000000004,0.07983233141046599,0.2513154312020061,99.57999420166016,IS
8754,409.0,8.1,3.098492346035979,39.002112000000004,0.07873389053978978,0.24785749459679124,99.57999420166016,IS
8755,409.0,8.2,3.0561025959628414,39.002112000000004,0.07765675057314206,0.24446661410513743,99.57999420166016,IS
8756,409.0,8.3,3.014607820172292,39.002112000000004,0.07660235224963291,0.24114732523245105,99.57999420166016,IS
8757,409.0,8.4,2.9739215974826383,39.002112000000004,0.07556849957356516,0.23789271489482472,99.57999420166016,IS
8758,409.0,8.5,2.9341021427391585,39.002112000000004,0.07455667180670361,0.2347074398685509,99.57999420166016,IS
8759,409.0,8.6,2.895107513461628,39.002112000000004,0.07356580317438163,0.2315881450515653,99.57999420166016,IS
8760,409.0,8.7,2.8569616802950897,39.002112000000004,0.07259650277997348,0.22853674792610165,99.57999420166016,IS
8761,409.0,8.8,2.8195730895565223,39.002112000000004,0.07164644420893541,0.22554592484441108,99.57999420166016,IS
8762,409.0,8.9,2.7828977896821714,39.002112000000004,0.07071451063501023,0.22261215999194267,99.57999420166016,IS
8763,409.0,9.0,2.746929781259462,39.002112000000004,0.0698005496108009,0.21973497345808074,99.57999420166016,IS
8764,409.0,9.1,2.711624055126424,39.002112000000004,0.06890341743606995,0.2169107648278898,99.57999420166016,IS
8765,409.0,9.2,2.676926521747352,39.002112000000004,0.06802173967476662,0.2141352073206952,99.57999420166016,IS
8766,409.0,9.3,2.642764822251771,39.002112000000004,0.06715367765996792,0.2114025127381264,99.57999420166016,IS
8767,409.0,9.4,2.6090574703002103,39.002112000000004,0.06629716079222882,0.2087061627487858,99.57999420166016,IS
8768,409.0,9.5,2.5758429237485583,39.002112000000004,0.06545316630056189,0.20604923370941186,99.57999420166016,IS
8769,409.0,9.6,2.5431877060960133,39.002112000000004,0.0646233845728459,0.20343704702990384,99.57999420166016,IS
8770,409.0,9.7,2.5110676782162153,39.002112000000004,0.06380720222453112,0.20086767175071335,99.57999420166016,IS
8771,409.0,9.8,2.479445689364932,39.002112000000004,0.06300367524081836,0.1983381360747986,99.57999420166016,IS
8772,409.0,9.9,2.4483521131716888,39.002112000000004,0.06221357542739736,0.19585086967791004,99.57999420166016,IS
8773,409.0,10.0,2.4177560509786127,39.002112000000004,0.061436117637404725,0.19340340088573918,99.57999420166016,IS
8774,409.0,10.2,2.3578675795834223,39.002112000000004,0.05991432838481655,0.18861274632942446,99.57999420166016,IS
8775,409.0,10.4,2.299684771565488,39.002112000000004,0.058435880699237386,0.1839585327915467,99.57999420166016,IS
8776,409.0,10.6,2.2430215936942046,39.002112000000004,0.056996047404228034,0.1794258789281166,99.57999420166016,IS
8777,409.0,10.8,2.1877476381667393,39.002112000000004,0.05559151478701235,0.1750043530363328,99.57999420166016,IS
8778,409.0,11.0,2.133245868352785,39.002112000000004,0.05420660370783975,0.17064459654558012,99.57999420166016,IS
8779,409.0,11.2,2.079637518128047,39.002112000000004,0.05284439476644506,0.1663563073093102,99.57999420166016,IS
8780,409.0,11.4,2.027280529812641,39.002112000000004,0.05151398341581125,0.1621681181840112,99.57999420166016,IS
8781,409.0,11.6,1.9767093813601107,39.002112000000004,0.05022895094773791,0.15812278362949397,99.57999420166016,IS
8782,409.0,11.8,1.9281469855897309,39.002112000000004,0.04899496166329556,0.15423813509626036,99.57999420166016,IS
8783,409.0,12.0,1.8817434980462644,39.002112000000004,0.04781583107303095,0.15052618396693415,99.57999420166016,IS
8784,409.0,12.2,1.8374731752073328,39.002112000000004,0.04669090502407013,0.1469848709416215,99.57999420166016,IS
8785,409.0,12.4,1.794701241098269,39.002112000000004,0.04560405361305198,0.1435634184274998,99.57999420166016,IS
8786,409.0,12.6,1.7530200100501327,39.002112000000004,0.044544917389234585,0.14022921445164752,99.57999420166016,IS
8787,409.0,12.8,1.7121573612589878,39.002112000000004,0.04350658165759921,0.13696049127247972,99.57999420166016,IS
8788,409.0,13.0,1.6720144336464464,39.002112000000004,0.04248653431985574,0.13374934070225036,99.57999420166016,IS
8789,409.0,13.2,1.6323175974490574,39.002112000000004,0.04147782233773974,0.1305738742932751,99.57999420166016,IS
8790,409.0,13.4,1.5930471957586274,39.002112000000004,0.04047994622160103,0.1274325196317889,99.57999420166016,IS
8791,409.0,13.6,1.5548345337518503,39.002112000000004,0.039508947680480015,0.12437577667130012,99.57999420166016,IS
8792,409.0,13.8,1.518184737204831,39.002112000000004,0.03857766215597962,0.12144405190481884,99.57999420166016,IS
8793,409.0,14.0,1.4827304546502929,39.002112000000004,0.03767675510504338,0.11860795981056635,99.57999420166016,IS
8794,409.0,14.2,1.4486597898360136,39.002112000000004,0.03681100631675375,0.11588254735927597,99.57999420166016,IS
8795,409.0,14.4,1.4154490575830168,39.002112000000004,0.0359671087478929,0.11322592343684365,99.57999420166016,IS
8796,409.0,14.6,1.3829290852565967,39.002112000000004,0.035140763656293435,0.11062455542781975,99.57999420166016,IS
8797,409.0,14.8,1.351159640234504,39.002112000000004,0.03433348975417153,0.10808322430012461,99.57999420166016,IS
8798,409.0,15.0,1.3202104043647491,39.002112000000004,0.033547057684272484,0.10560750410924646,99.57999420166016,IS
8799,409.0,15.2,1.2901443015779759,39.002112000000004,0.03278306636804402,0.10320242832503389,99.57999420166016,IS
8800,409.0,15.4,1.260860077844912,39.002112000000004,0.032038942901387236,0.10085989734057783,99.57999420166016,IS
8801,409.0,15.6,1.2325406291020375,39.002112000000004,0.0313193347408826,0.09859454153850494,99.57999420166016,IS
8802,409.0,15.8,1.205050974472757,39.002112000000004,0.030620811970178536,0.09639556340242487,99.57999420166016,IS
8803,409.0,16.0,1.1781752917319062,39.002112000000004,0.029937890462947,0.0942456986792644,99.57999420166016,IS
8804,409.0,16.2,1.152184727515322,39.002112000000004,0.029277460160218035,0.09216663718404365,99.57999420166016,IS
8805,409.0,16.4,1.1270324154612923,39.002112000000004,0.028638330169589485,0.09015462993897039,99.57999420166016,IS
8806,409.0,16.6,1.1027291194748567,39.002112000000004,0.028020774006057198,0.08821053798039298,99.57999420166016,IS
8807,409.0,16.8,1.0792075722103476,39.002112000000004,0.02742308238031553,0.08632898039595041,99.57999420166016,IS
8808,409.0,17.0,1.0562357616639748,39.002112000000004,0.026839359777491356,0.08449139786467183,99.57999420166016,IS
8809,409.0,17.2,1.0338143046887316,39.002112000000004,0.026269621872058137,0.08269783973043818,99.57999420166016,IS
8810,409.0,17.4,1.0120632896870672,39.002112000000004,0.025716920156831604,0.08095791221693412,99.57999420166016,IS
8811,409.0,17.6,0.9909935626364068,39.002112000000004,0.025181530232298716,0.07927248292571899,99.57999420166016,IS
8812,409.0,17.8,0.9705183026799553,39.002112000000004,0.024661245946863117,0.07763460680170124,99.57999420166016,IS
8813,409.0,18.0,0.9505440586284981,39.002112000000004,0.0241536926696138,0.07603680841004383,99.57999420166016,IS
8814,409.0,18.2,0.9310614777857256,39.002112000000004,0.0236586327449153,0.07447833960112557,99.57999420166016,IS
8815,409.0,18.4,0.9120891113537327,39.002112000000004,0.02317653756599761,0.07296068434003641,99.57999420166016,IS
8816,409.0,18.6,0.8936463993007985,39.002112000000004,0.02270790110998368,0.07148539768688125,99.57999420166016,IS
8817,409.0,18.8,0.8756905309114438,39.002112000000004,0.022251635540012863,0.07004905508691038,99.57999420166016,IS
8818,409.0,19.0,0.8581307095735992,39.002112000000004,0.0218054336790075,0.06864439345270186,99.57999420166016,IS
8819,409.0,19.2,0.8410047633516059,39.002112000000004,0.021370256752733085,0.06727443876212044,99.57999420166016,IS
8820,409.0,19.4,0.824407768603177,39.002112000000004,0.020948520688261585,0.065946796452,99.57999420166016,IS
8821,409.0,19.6,0.8082497919442115,39.002112000000004,0.020537940243472365,0.06465427248705681,99.57999420166016,IS
8822,409.0,19.8,0.7923111692372169,39.002112000000004,0.02013293366755715,0.06337929528837717,99.57999420166016,IS
8823,409.0,20.0,0.7768641635224108,39.002112000000004,0.019740419269813684,0.062143643975443544,99.57999420166016,IS
8824,409.0,20.5,0.7392192962094699,39.002112000000004,0.018783848611766435,0.05913232057858212,99.57999420166016,IS
8825,409.0,21.0,0.703590034214923,39.002112000000004,0.017878495265491116,0.05628223136548503,99.57999420166016,IS
8826,409.0,21.5,0.670107131844534,39.002112000000004,0.017027681748537516,0.05360383575673976,99.57999420166016,IS
8827,409.0,22.0,0.6382558731061768,39.002112000000004,0.016218328928199383,0.051055960109816445,99.57999420166016,IS
8828,409.0,22.5,0.6078952595094756,39.002112000000004,0.015446853978228418,0.04862732554174117,99.57999420166016,IS
8829,409.0,23.0,0.5790753479542678,39.002112000000004,0.014714528863836217,0.04632193625081278,99.57999420166016,IS
8830,409.0,23.5,0.5520165550959228,39.002112000000004,0.014026954457601734,0.04415742401205799,99.57999420166016,IS
8831,409.0,24.0,0.5262446154782701,39.002112000000004,0.013372079490603582,0.042095850940011094,99.57999420166016,IS
8832,409.0,24.5,0.5016593805302719,39.002112000000004,0.012747359148864766,0.040129205856611054,99.57999420166016,IS
8833,409.0,25.0,0.47824881808886316,39.002112000000004,0.012152487690461818,0.03825652627382859,99.57999420166016,IS
8834,409.0,25.5,0.45601192791777195,39.002112000000004,0.011587439699003685,0.03647773217982934,99.57999420166016,IS
8835,409.0,26.0,0.4347463810386839,39.002112000000004,0.011047073916790634,0.034776638685948505,99.57999420166016,IS
8836,409.0,26.5,0.41459327513267097,39.002112000000004,0.010534975690544965,0.033164532609714824,99.57999420166016,IS
8837,409.0,27.0,0.39560451802491264,39.002112000000004,0.010052464018208064,0.031645566210376376,99.57999420166016,IS
8838,409.0,27.5,0.37774687314295446,39.002112000000004,0.00959869434560155,0.0302170807969772,99.57999420166016,IS
8839,409.0,28.0,0.36080902919993707,39.002112000000004,0.009168297171086767,0.028862172959635408,99.57999420166016,IS
8840,409.0,28.5,0.3444495110774958,39.002112000000004,0.00875259547965485,0.027553527101650117,99.57999420166016,IS
8841,409.0,29.0,0.32888052540813695,39.002112000000004,0.008356981524024115,0.026308118254228744,99.57999420166016,IS
8842,409.0,29.5,0.3140272368927869,39.002112000000004,0.007979553710261844,0.02511996012221081,99.57999420166016,IS
8843,409.0,30.0,0.29977214670906865,39.002112000000004,0.00761732634778487,0.02397965363002021,99.57999420166016,IS
8844,409.0,30.5,0.28606175374781073,39.002112000000004,0.007268939952688495,0.02288291906694719,99.57999420166016,IS
8845,409.0,31.0,0.2732054701349047,39.002112000000004,0.0069422568069250346,0.021854507216842952,99.57999420166016,IS
8846,409.0,31.5,0.2608237697674014,39.002112000000004,0.006627633005230428,0.020864058673097576,99.57999420166016,IS
8847,409.0,32.0,0.24911510457458055,39.002112000000004,0.006330111287986885,0.01992744818784723,99.57999420166016,IS
8848,409.0,32.5,0.23814408621306443,39.002112000000004,0.00605133346241287,0.019049844237093688,99.57999420166016,IS
8849,409.0,33.0,0.22781394762608811,39.002112000000004,0.005788840640118705,0.0182235061400249,99.57999420166016,IS
8850,409.0,33.5,0.2180811876936191,39.002112000000004,0.0055415274407966475,0.017444954114405085,99.57999420166016,IS
8851,409.0,34.0,0.20882028059664315,39.002112000000004,0.005306204204770168,0.016704146981643672,99.57999420166016,IS
8852,409.0,34.5,0.20001803364933363,39.002112000000004,0.005082535700782964,0.016000029420090378,99.57999420166016,IS
8853,409.0,35.0,0.1916007293172848,39.002112000000004,0.004868648737735441,0.01532670454786037,99.57999420166016,IS
8854,409.0,35.5,0.18360447250911624,39.002112000000004,0.00466546075533883,0.014687060502535954,99.57999420166016,IS
8855,409.0,36.0,0.1759656926411396,39.002112000000004,0.004471356400441114,0.014076012086594146,99.57999420166016,IS
8856,409.0,36.5,0.16864725646861206,39.002112000000004,0.004285392102911903,0.013490588902828714,99.57999420166016,IS
8857,409.0,37.0,0.1616779128246182,39.002112000000004,0.004108298381734118,0.012933090654755152,99.57999420166016,IS
8858,409.0,37.5,0.15496731420526474,39.002112000000004,0.003937779471842803,0.012396290180432368,99.57999420166016,IS
8859,409.0,38.0,0.14857781882668347,39.002112000000004,0.0037754199196608183,0.01188517569654507,99.57999420166016,IS
8860,409.0,38.5,0.14257722351883517,39.002112000000004,0.0036229424688947616,0.011405170470456551,99.57999420166016,IS
8861,409.0,39.0,0.13683990802134108,39.002112000000004,0.003477155060076455,0.010946225768934375,99.57999420166016,IS
8862,409.0,39.5,0.13134931728236693,39.002112000000004,0.0033376370229271216,0.010507017304805197,99.57999420166016,IS
8863,409.0,40.0,0.12607496753133093,39.002112000000004,0.0032036137530300998,0.010085106591812325,99.57999420166016,IS
8864,409.0,40.5,0.12109220802685937,39.002112000000004,0.0030769999042293884,0.009686521038248937,99.57999420166016,IS
8865,409.0,41.0,0.11634968324559482,39.002112000000004,0.0029564905127867965,0.0093071525651103,99.57999420166016,IS
8866,409.0,41.5,0.1118106317954283,39.002112000000004,0.0028411514574913747,0.008944060520773473,99.57999420166016,IS
8867,409.0,42.0,0.1075507593376741,39.002112000000004,0.0027329064485174565,0.008603300823228442,99.57999420166016,IS
8868,409.0,42.5,0.1034149161564715,39.002112000000004,0.0026278130714964885,0.00827246259145112,99.57999420166016,IS
8869,409.0,43.0,0.09930062043315331,39.002112000000004,0.0025232672237255616,0.007943348004056203,99.57999420166016,IS
8870,409.0,43.5,0.09554075692714263,39.002112000000004,0.002427727635865835,0.0076425854897263085,99.57999420166016,IS
8871,409.0,44.0,0.09177267382699171,39.002112000000004,0.0023319791849356064,0.007341165465942564,99.57999420166016,IS
8872,409.0,44.5,0.08827344463948056,39.002112000000004,0.00224306241605102,0.007061251855522947,99.57999420166016,IS
8873,409.0,45.0,0.08487590937863598,39.002112000000004,0.0021567297292284632,0.006789473040695622,99.57999420166016,IS
8874,409.0,45.5,0.08165284731985446,39.002112000000004,0.0020748304740427262,0.00653165084925417,99.57999420166016,IS
8875,409.0,46.0,0.07864568110833128,39.002112000000004,0.001998417215950957,0.00629109880013331,99.57999420166016,IS
8876,409.0,46.5,0.07573650222202738,39.002112000000004,0.0019244938537428967,0.006058385044678772,99.57999420166016,IS
8877,409.0,47.0,0.07291109213898708,39.002112000000004,0.0018526990892689067,0.0058323722015982335,99.57999420166016,IS
8878,409.0,47.5,0.07020045282792807,39.002112000000004,0.0017838206945609751,0.005615540209337809,99.57999420166016,IS
8879,409.0,48.0,0.06760614007591081,39.002112000000004,0.0017178982027708546,0.005408013519869577,99.57999420166016,IS
8880,409.0,48.5,0.06509578795251926,39.002112000000004,0.0016541091830715483,0.005207203087448925,99.57999420166016,IS
8881,409.0,49.0,0.06269163528946271,39.002112000000004,0.0015930187327897517,0.005014887861479191,99.57999420166016,IS
8882,409.0,49.5,0.060354974701704256,39.002112000000004,0.001533643282280545,0.004827971524653051,99.57999420166016,IS
8883,409.0,50.0,0.05812272246219641,39.002112000000004,0.0014769208883370969,0.004649407117966579,99.57999420166016,IS
8884,409.0,51.0,0.0539438755213534,39.002112000000004,0.001370734769128575,0.0043151288892706455,99.57999420166016,IS
8885,409.0,52.0,0.050179731190605106,39.002112000000004,0.0012750864038543284,0.00401402393920886,99.57999420166016,IS
8886,409.0,53.0,0.04669992817705205,39.002112000000004,0.001186663261573655,0.0037356642854459426,99.57999420166016,IS
8887,409.0,54.0,0.04347641273208382,39.002112000000004,0.0011047524856693202,0.003477805826313055,99.57999420166016,IS
8888,409.0,55.0,0.04045441566635436,39.002112000000004,0.00102796236982827,0.003236067413646386,99.57999420166016,IS
8889,409.0,56.0,0.03770062427988301,39.002112000000004,0.0009579874641715778,0.0030157835602535503,99.57999420166016,IS
8890,409.0,57.0,0.035174768222900804,39.002112000000004,0.0008938044835151547,0.0028137329226921334,99.57999420166016,IS
8891,409.0,58.0,0.03282062735863156,39.002112000000004,0.0008339848524098055,0.0026254182872559088,99.57999420166016,IS
8892,409.0,59.0,0.03061896206409552,39.002112000000004,0.0007780396845842264,0.002449300620048325,99.57999420166016,IS
8893,409.0,60.0,0.028590295972156198,39.002112000000004,0.0007264904934981565,0.0022870216666841764,99.57999420166016,IS
8894,409.0,61.0,0.026702416870372097,39.002112000000004,0.0006785187543578656,0.0021360046777706863,99.57999420166016,IS
8895,409.0,62.0,0.024978417392769535,39.002112000000004,0.0006347112599375973,0.001998096900863825,99.57999420166016,IS
8896,409.0,63.0,0.02331238520246046,39.002112000000004,0.0005923767367378302,0.0018648260973596945,99.57999420166016,IS
8897,409.0,64.0,0.021798881729150593,39.002112000000004,0.0005539180273104464,0.001743756513489963,99.57999420166016,IS
8898,409.0,65.0,0.02040746276687181,39.002112000000004,0.0005185615325909421,0.001632452827887481,99.57999420166016,IS
8899,409.0,66.0,0.0191406396391193,39.002112000000004,0.0004863710662819502,0.001531115928687549,99.57999420166016,IS
8900,409.0,67.0,0.018099867101949482,39.002112,0.0004599246330276672,0.001447861479523562,99.57999420166016,IS
8901,409.0,68.0,0.016983001955042414,39.002112,0.00043154465708976103,0.0013585201592298344,99.57999420166016,IS
8902,409.0,69.0,0.016184416084183754,39.002112,0.00041125228082384966,0.00129463893214704,99.57999420166016,IS
8903,409.0,70.0,0.015197413711279955,39.002112,0.0003861721682684197,0.001215685716199292,99.57999420166016,IS
8904,418.0,0.0,NaN,31.802688,NaN,NaN,0.0,OW
8905,418.0,0.01,32.448171161666416,31.802688,NaN,1.0202964970025934,0.0,OW
8906,418.0,0.02,32.38134383342534,31.802688,NaN,1.01819518631335,0.0,OW
8907,418.0,0.03,32.314732516358596,31.802688,NaN,1.016100667854195,0.0,OW
8908,418.0,0.04,32.24833793399968,31.802688,NaN,1.0140129643758313,0.0,OW
8909,418.0,0.05,32.1821607122484,31.802688,NaN,1.011932095558979,0.0,OW
8910,418.0,0.06,32.11620138506988,31.802688,NaN,1.0098580781935753,0.0,OW
8911,418.0,0.07,32.05046039987465,31.802688,NaN,1.0077909263479443,0.0,OW
8912,418.0,0.08,31.984938122590105,31.802688,NaN,1.005730651528264,0.0,OW
8913,418.0,0.09,31.91963484244761,31.802688,NaN,1.003677262829092,0.0,OW
8914,418.0,0.1,31.854550776498343,31.802688,NaN,1.00163076707536,0.0,OW
8915,418.0,0.11,31.78968607387318,31.802688,NaN,0.9995911689563216,0.0,OW
8916,418.0,0.12,31.725040819804768,31.802688,NaN,0.9975584711520223,0.0,OW
8917,418.0,0.13,31.66061503942022,31.802688,NaN,0.9955326744525564,0.0,OW
8918,418.0,0.14,31.59640870132238,31.802688,NaN,0.993513777870675,0.0,OW
8919,418.0,0.15,31.53242172096922,31.802688,NaN,0.9915017787480487,0.0,OW
8920,418.0,0.16,31.468653963861367,31.802688,NaN,0.9894966728554947,0.0,OW
8921,418.0,0.17,31.405105248553983,31.802688,NaN,0.987498454487683,0.0,OW
8922,418.0,0.18,31.341775349497954,31.802688,NaN,0.9855071165524736,0.0,OW
8923,418.0,0.19,31.278663999721033,31.802688,NaN,0.9835226506552223,0.0,OW
8924,418.0,0.2,31.21577089335978,31.802688,NaN,0.9815450471783952,0.0,OW
8925,418.0,0.21,31.153095688050204,31.802688,NaN,0.9795742953567386,0.0,OW
8926,418.0,0.22,31.090638007183696,31.802688,NaN,0.9776103833482157,0.0,OW
8927,418.0,0.23,31.028397442037544,31.802688,NaN,0.9756532983009972,0.0,OW
8928,418.0,0.24,30.966373553785456,31.802688,NaN,0.9737030264166807,0.0,OW
8929,418.0,0.25,30.904565875397648,31.802688,NaN,0.9717595530100364,0.0,OW
8930,418.0,0.26,30.84297391340709,31.802688,NaN,0.9698228625645445,0.0,OW
8931,418.0,0.27,30.781597148399584,31.802688,NaN,0.967892938747806,0.0,OW
8932,418.0,0.28,30.72043503587342,31.802688,NaN,0.9659697644385726,0.0,OW
8933,418.0,0.29,30.65948700934302,31.802688,NaN,0.9640533218243382,0.0,OW
8934,418.0,0.3,30.59875248219606,31.802688,NaN,0.9621435924597336,0.0,OW
8935,418.0,0.31,30.538230849060295,31.802688,NaN,0.9602405573095046,0.0,OW
8936,418.0,0.32,30.477921487073374,31.802688,NaN,0.9583441967884406,0.0,OW
8937,418.0,0.33,30.41782375708249,31.802688,NaN,0.9564544907990952,0.0,OW
8938,418.0,0.34,30.35793700477645,31.802688,NaN,0.9545714187673838,0.0,OW
8939,418.0,0.35,30.298260561755022,31.802688,NaN,0.952694959676208,0.0,OW
8940,418.0,0.36,30.238793746538732,31.802688,NaN,0.9508250920972069,0.0,OW
8941,418.0,0.37,30.179535865522496,31.802688,NaN,0.9489617942207431,0.0,OW
8942,418.0,0.38,30.120486213876074,31.802688,NaN,0.9471050438842173,0.0,OW
8943,418.0,0.39,30.061644076393403,31.802688,NaN,0.9452548185987739,0.0,OW
8944,418.0,0.4,30.003008728296972,31.802688,NaN,0.9434110955745934,0.0,OW
8945,418.0,0.41,29.944579435994303,31.802688,NaN,0.9415738517446797,0.0,OW
8946,418.0,0.42,29.886355457794448,31.802688,NaN,0.9397430637873896,0.0,OW
8947,418.0,0.43,29.828336044583683,31.802688,NaN,0.9379187081476786,0.0,OW
8948,418.0,0.44,29.770520440652483,31.802688,NaN,0.9361007610631052,0.0,OW
8949,418.0,0.45,29.712907885288644,31.802688,NaN,0.9342891986139236,0.0,OW
8950,418.0,0.46,29.655497612899236,31.802688,NaN,0.9324839967269193,0.0,OW
8951,418.0,0.47,29.598288852378538,31.802688,NaN,0.9306851311555343,0.0,OW
8952,418.0,0.48,29.541280827572184,31.802688,NaN,0.9288925774944615,0.0,OW
8953,418.0,0.49,29.484472759553697,31.802688,NaN,0.9271063112512282,0.0,OW
8954,418.0,0.5,29.427863866194254,31.802688,NaN,0.9253263078326667,0.0,OW
8955,418.0,0.51,29.371453362076455,31.802688,NaN,0.9235525425422044,0.0,OW
8956,418.0,0.52,29.315240458895016,31.802688,NaN,0.9217849905924623,0.0,OW
8957,418.0,0.53,29.259224365838463,31.802688,NaN,0.9200236271172569,0.0,OW
8958,418.0,0.54,29.203404289945173,31.802688,NaN,0.9182684271827958,0.0,OW
8959,418.0,0.55,29.147779436443294,31.802688,NaN,0.9165193657983658,0.0,OW
8960,418.0,0.56,29.092349009068137,31.802688,NaN,0.9147764179263129,0.0,OW
8961,418.0,0.57,29.037112210363023,31.802688,NaN,0.9130395584915031,0.0,OW
8962,418.0,0.58,28.982068241963386,31.802688,NaN,0.911308762390254,0.0,OW
8963,418.0,0.59,28.927216304863123,31.802688,NaN,0.9095840044987117,0.0,OW
8964,418.0,0.6,28.87255559966686,31.802688,NaN,0.907865259680781,0.0,OW
8965,418.0,0.61,28.81808532682719,31.802688,NaN,0.9061525027955873,0.0,OW
8966,418.0,0.62,28.763804686868042,31.802688,NaN,0.9044457087044983,0.0,OW
8967,418.0,0.63,28.70971288059602,31.802688,NaN,0.9027448522777703,0.0,OW
8968,418.0,0.64,28.655809109270262,31.802688,NaN,0.9010499083998894,0.0,OW
8969,418.0,0.65,28.602092574698087,31.802688,NaN,0.8993608519725781,0.0,OW
8970,418.0,0.66,28.548562479464742,31.802688,NaN,0.8976776579220204,0.0,OW
8971,418.0,0.67,28.49521802711413,31.802688,NaN,0.8960003012045438,0.0,OW
8972,418.0,0.68,28.442058422355665,31.802688,NaN,0.8943287568131243,0.0,OW
8973,418.0,0.69,28.389082871227714,31.802688,NaN,0.8926629997825252,0.0,OW
8974,418.0,0.7,28.336290581265605,31.802688,NaN,0.89100300519458,0.0,OW
8975,418.0,0.71,28.28368076165736,31.802688,NaN,0.8893487481830896,0.0,OW
8976,418.0,0.72,28.231252623391953,31.802688,NaN,0.8877002039384833,0.0,OW
8977,418.0,0.73,28.17900537933172,31.802688,NaN,0.8860573477100967,0.0,OW
8978,418.0,0.74,28.126938244286098,31.802688,NaN,0.8844201548084897,0.0,OW
8979,418.0,0.75,28.075050435076427,31.802688,NaN,0.8827886006074842,0.0,OW
8980,418.0,0.76,28.023341170589312,31.802688,NaN,0.8811626605458417,0.0,OW
8981,418.0,0.77,27.971809671748343,31.802688,NaN,0.879542310126375,0.0,OW
8982,418.0,0.78,27.920455161624698,31.802688,NaN,0.8779275249194249,0.0,OW
8983,418.0,0.79,27.869276865424432,31.802688,NaN,0.8763182805624616,0.0,OW
8984,418.0,0.8,27.818274010589978,31.802688,NaN,0.8747145527632751,0.0,OW
8985,418.0,0.81,27.76744582683222,31.802688,NaN,0.8731163173009847,0.0,OW
8986,418.0,0.82,27.71679154618218,31.802688,NaN,0.8715235500276637,0.0,OW
8987,418.0,0.83,27.666310403066547,31.802688,NaN,0.8699362268707144,0.0,OW
8988,418.0,0.84,27.61600163426256,31.802688,NaN,0.8683543238314497,0.0,OW
8989,418.0,0.85,27.56586447885052,31.802688,NaN,0.8667778169835997,0.0,OW
8990,418.0,0.86,27.515898178253742,31.802688,NaN,0.8652066824745677,0.0,OW
8991,418.0,0.87,27.466101976462628,31.802688,NaN,0.8636408965324763,0.0,OW
8992,418.0,0.88,27.41647512021948,31.802688,NaN,0.862080435471979,0.0,OW
8993,418.0,0.89,27.367016859069118,31.802688,NaN,0.8605252756958506,0.0,OW
8994,418.0,0.9,27.317726445465855,31.802688,NaN,0.8589753936983521,0.0,OW
